GeneID,ERX1861507,ERX1861508,ERX1861509,ERX1861510,ERX1861511,ERX1861512,SRX13571734,SRX13571735,SRX13571736,SRX13571737,SRX13571738,SRX13571739,SRX13571740,SRX13571741,SRX13571742,SRX13571743,SRX13571744,SRX13571745,SRX13571746,SRX13571747,SRX13571748,SRX13571749,SRX13571750,SRX13571751,SRX19289624,SRX19289625,SRX19422872,SRX19422873,SRX19446322,SRX19446323,SRX19446324,SRX19446325,SRX19446326,SRX19446327,SRX19446328,SRX19446329,SRX19757646,SRX19757647,SRX19757648,SRX19757649,SRX19757651,SRX19757652,SRX19757653,SRX19757654,SRX19757655,SRX19757656,SRX19757657,SRX19757658,SRX19757659,SRX19757660,SRX19757662,SRX19757663,SRX19757664,SRX19757665,SRX19757666,SRX19757667,SRX19757668,SRX19757669,SRX19757670,SRX19757671,SRX19757673,SRX19757674,SRX19757675,SRX19757676,SRX19757677,SRX19757678,SRX19757679,SRX19757680,SRX19757681,SRX19757682,SRX19757684,SRX19757685,SRX19757699,SRX19757700,SRX19757701,SRX19757702,SRX19757703,SRX19757704,SRX19757706,SRX19757707,SRX19757708,SRX19757709,SRX19757710,SRX19757711,SRX19764270,SRX19764271,SRX19764272,SRX19764273,SRX19764274,SRX19764275,SRX21872984,SRX21872985,SRX21872986,SRX21872987,SRX21872988,SRX21872989,SRX23120366,SRX23120367,SRX23120368,SRX23120369,SRX23120370,SRX23120371,SRX26551649,SRX26551650,SRX2783031,SRX2783032,SRX2783033,SRX2783034,SRX2783035,SRX2783036,SRX28472328,SRX28472329,SRX28472330,SRX28472331,SRX28472332,SRX28472333,SRX28472334,SRX28472335,SRX4457710,SRX4457711,SRX4457714,SRX4457715,SRX4457720,SRX4457721,SRX4457724,SRX4457725,SRX6363977,SRX6363978,SRX6363979,SRX6363980,SRX6363981,SRX6363982,SRX6363983,SRX6363984,SRX6363985,SRX6363986,SRX6363987,SRX6363988
E6A31_00990,8.177673,8.282075,8.187885,7.239104,7.449053,7.481256,5.374495,4.584449,4.14598,4.60858,4.022766,4.710391,3.929246,4.522196,4.396243,4.4557,4.730072,5.709739,5.857025,5.499748,7.425023,8.066523,8.132611,4.791969,6.824242,6.331591,4.984204,5.230572,5.270521,4.312728,5.268205,5.010355,5.003468,4.932515,4.965331,5.915201,8.392708,7.86465,7.431516,9.839601,8.139106,9.432552,8.099748,8.961984,8.748616,8.714755,8.512257,8.708823,8.83524,8.315672,9.185492,8.91783,8.89522,9.722209,8.902663,8.202927,8.120332,8.189952,9.128462,9.540697,9.702817,9.94143,8.394201,7.922402,8.157457,7.931217,8.528177,8.286497,8.851271,9.343732,8.887999,8.778176,8.174602,9.445838,8.217255,8.57302,9.321709,9.345608,8.606061,8.228462,8.788897,8.77103,9.195727,9.437519,7.361455,6.725322,7.335763,6.036932,5.942357,6.293992,5.815449,5.490395,5.50873,6.511581,5.802396,4.969646,7.631675,7.935453,7.184569,5.534588,5.622974,5.529981,7.814235,7.994121,6.612785,6.422708,6.36072,8.44515,8.31749,8.486823,8.17607,8.115954,8.092091,8.850785,7.504339,7.73845,7.761833,7.274408,6.97039,7.323917,7.003648,6.82455,7.72549,7.129362,6.732306,6.85536,7.182726,7.076181,6.969812,7.046167,7.106395,7.562736,7.564167,7.426826,7.085644,6.770869,7.125006,7.392294
E6A31_00995,2.671901,2.78962,2.903865,1.671844,2.422815,2.100857,3.133837,0.0,0.0,2.631058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.608728,0.0,2.687829,4.990809,5.4338,6.459609,0.0,2.704047,3.298924,4.434449,6.121779,6.162633,5.234294,4.757897,4.942395,6.483419,6.140671,7.01232,6.545355,5.935509,4.832039,4.06715,0.0,1.929349,6.709302,0.0,6.510296,6.416116,6.123185,0.0,7.053437,5.722278,4.852896,5.815093,5.072772,4.827453,7.226084,5.091686,3.706749,5.285178,5.612017,6.017303,6.533355,5.576315,6.489026,3.150076,4.54294,5.090963,5.357904,5.286717,5.377124,5.770191,7.157571,5.175564,4.607276,5.173814,6.12184,4.673638,4.024719,6.261963,6.38417,5.760162,5.484938,5.860854,5.582031,5.490073,5.975155,5.623833,5.093745,5.781186,7.447317,6.330904,6.557243,5.752918,5.503724,4.537998,7.352126,8.478346,7.521,3.558997,0.0,0.0,1.743523,2.012815,2.243229,4.186173,4.023248,5.628816,5.539667,6.151993,8.665422,8.712074,9.101271,0.0,3.761867,2.221836,8.495327,3.09288,3.959262,3.023616,2.174007,0.0,2.852678,0.0,2.96183,0.0,5.608046,5.047054,4.807346,3.8422,4.110046,3.955065,4.058733,3.890493,4.3384,4.2536,4.048367,4.191342,3.802614,4.260836,3.860387
E6A31_01000,6.285712,5.795955,5.928449,3.743577,3.781749,4.119687,7.706354,7.648603,7.006828,6.832363,6.294775,6.167246,6.25952,7.042903,5.887807,6.782785,7.48329,6.48724,6.935817,7.00656,9.863904,10.158109,10.011861,6.904748,4.743362,5.565418,14.619919,13.89382,14.497275,14.717178,14.796988,14.405046,14.022716,13.304535,14.035779,14.145804,6.733206,8.995615,8.755781,10.109927,7.688203,8.868865,8.898753,9.003497,6.790378,7.076793,11.204437,7.706626,8.063639,8.138074,7.670821,7.341362,9.668653,8.611674,9.308983,8.487516,7.460364,7.309564,7.656759,7.851833,7.560268,8.785178,8.605305,8.825221,6.347217,6.53754,7.396447,7.167836,10.038692,8.927301,10.235008,9.531938,7.352738,7.366068,8.144597,8.631238,7.653643,7.943895,9.609494,9.537878,7.375349,7.772154,9.783717,9.995072,11.928218,11.383344,11.936363,14.041651,12.352849,12.697027,12.011531,11.475254,11.922717,12.906004,13.721423,13.6481,5.343049,5.2407,6.01948,3.905015,4.721911,3.764744,12.604167,11.441304,8.766949,8.805638,8.240466,8.527581,8.956866,8.761145,8.275869,8.809056,8.826529,9.30196,6.701286,6.371957,6.389002,6.55663,5.87902,4.786905,5.75498,6.135715,11.087766,10.702464,10.36799,10.36796,6.723138,6.302962,6.090328,6.204548,6.183323,6.732576,6.797908,6.575597,6.422451,6.068285,6.597925,6.285773
E6A31_01005,8.35797,8.275324,8.203435,5.930053,5.811519,5.739308,8.025221,7.669547,9.06709,9.356552,8.967829,8.998963,8.984979,8.112013,8.342169,8.096815,7.554928,6.173963,5.926013,5.887969,5.426916,5.460077,5.125003,9.2338,7.457572,6.495839,7.411551,7.295298,7.352468,6.940185,6.922741,8.073521,7.111255,7.022634,6.930746,7.916263,7.540213,8.7487,10.242244,8.527407,8.691333,8.495695,10.290872,7.330367,7.750133,7.505918,9.351269,7.69204,7.492408,6.195467,9.173322,8.926989,9.88217,8.608151,9.921184,10.118335,6.720599,7.065742,9.31246,9.353644,8.984519,9.098548,10.000076,10.419922,6.891901,6.656072,9.070501,8.909472,9.527732,8.492859,9.76088,9.989292,7.018731,9.62531,9.706203,10.049815,9.052662,9.113722,10.045504,10.197606,8.976896,9.200153,9.908899,9.945919,9.692585,9.673452,9.721397,7.958566,9.534056,9.510691,9.772604,10.090586,9.887462,9.416322,7.6545,7.999133,4.532718,5.418022,4.392967,4.739853,5.777197,4.646386,11.668113,9.265201,7.0472,7.747279,7.81253,8.165179,7.988035,8.188563,8.285458,8.346259,8.089519,8.387438,5.835625,5.664703,6.016019,5.252731,8.025599,8.00532,8.04336,7.744374,9.106075,9.262526,9.41262,9.176967,5.504768,5.486494,5.595632,5.541324,5.142587,5.540553,5.76527,5.621319,5.116595,5.223601,5.531692,5.275729
E6A31_01010,7.488381,7.537487,7.530318,7.343286,7.355542,7.297883,5.527804,5.425095,4.027304,4.182105,3.601408,3.747325,3.669408,3.891933,3.777196,3.886649,5.388483,6.212774,6.135004,6.120178,6.675708,6.583487,6.113616,4.374399,6.921507,6.535135,7.829655,8.160555,7.337584,8.26232,8.178467,7.386989,8.302696,8.298473,8.166913,7.711017,7.883622,6.846029,5.684104,7.117804,6.780558,7.419385,5.820274,7.007534,7.915937,7.772652,6.126532,7.626174,7.374579,5.815989,7.740149,7.517305,5.684959,7.994619,6.494935,5.638907,6.637121,7.246337,7.207579,7.708336,7.371138,7.794051,5.870007,5.652813,7.349746,7.289658,7.712997,7.356007,6.79183,7.869001,6.866312,6.532543,5.369392,7.403922,5.514709,6.042453,7.840546,7.815388,5.937266,5.804044,7.556312,7.435669,6.98469,6.995488,6.061178,5.389265,5.864243,7.499295,5.011521,5.982508,6.493072,6.176568,6.201168,6.031394,7.556529,7.792712,3.52069,3.827172,3.215183,2.245762,2.675789,2.678109,6.746019,10.032226,6.441773,6.437139,6.375157,7.459121,7.287757,7.487086,5.58886,5.57692,5.602349,7.353025,5.783226,5.723859,5.795278,5.741148,6.521035,6.512655,6.396385,6.433096,5.222419,5.413112,3.921813,3.800333,6.450763,6.431993,6.520664,6.5163,6.469413,6.623488,6.637998,6.658583,6.43995,6.400971,6.581117,6.504068
E6A31_01015,5.549517,5.713744,5.617218,5.248788,5.609303,5.334055,3.124018,5.230059,5.127471,3.381284,4.839696,4.249769,4.039068,4.204072,4.016373,4.634854,6.437664,5.576774,5.464562,5.503645,5.569321,5.489903,5.383283,4.851432,7.286035,6.664231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264573,7.906822,5.396689,5.688807,4.832638,4.584435,6.125657,5.425144,7.200562,6.554753,5.925638,0.0,7.346319,7.474912,7.034073,7.092712,4.745722,7.950412,5.629881,5.206305,7.521976,7.377601,7.104959,7.0756,6.66182,7.430607,5.141398,4.045287,6.547017,6.734545,7.043134,6.946451,6.928495,7.90736,4.818716,5.737294,6.152804,6.285718,4.285555,5.478578,7.442772,7.750876,4.589532,4.251229,7.375149,7.167408,6.179821,6.004137,1.863699,2.416036,2.367056,3.216421,0.0,2.382591,3.495339,3.265777,3.083926,3.065706,0.0,2.60485,0.0,0.0,0.0,0.0,0.0,0.0,6.546004,9.576863,5.402952,6.290091,5.939209,8.277689,8.556311,7.8254,5.091285,5.401972,4.977268,6.862227,4.218473,5.022616,5.036499,5.241949,4.41015,5.257349,5.960714,5.038979,0.0,0.0,4.823702,4.583645,5.287963,5.632757,5.064179,5.581171,5.475775,5.716563,5.868024,5.488917,5.610088,5.398746,5.757176,5.62856
E6A31_01020,6.0542,6.16276,6.13236,7.765705,7.324416,7.323481,2.457317,2.791905,1.450246,1.64118,0.815056,1.442165,0.985323,1.001774,1.334334,1.786343,1.768338,4.027309,4.647816,4.648506,7.525176,7.151828,6.096655,1.506045,5.639783,5.573039,7.983028,8.535993,7.857162,6.153441,6.218918,9.250774,7.984834,8.218673,7.220718,9.636175,6.978422,6.535443,3.659758,7.665136,3.556734,6.697256,3.785413,7.492406,7.151565,7.534908,4.421232,7.84902,7.30114,5.692287,4.111297,3.575876,2.977215,8.614487,2.549976,2.010936,6.400255,6.932276,3.032238,3.794823,4.001077,4.553313,1.991702,2.252808,6.640764,6.610024,3.329986,3.365286,3.302548,8.129699,2.778913,2.492396,2.278968,2.947891,1.641425,2.279351,3.818844,3.871712,2.651351,2.672627,3.483215,3.494419,2.7585,3.205098,3.691,3.332426,3.745993,4.83064,3.361077,3.917538,4.332631,3.831986,4.140493,3.637494,4.646516,4.895243,5.134061,5.640887,5.074774,2.825174,2.609744,2.890145,6.26056,6.468935,6.240231,6.029784,6.038898,8.079819,7.984087,8.154111,2.957025,3.232996,3.066095,8.162282,6.005107,5.973429,6.060531,5.307063,5.766266,5.786726,5.207867,5.385456,4.017889,3.784832,3.114105,2.103507,5.857703,5.846547,6.159203,6.184422,6.170026,6.367562,6.24725,6.169343,6.233215,6.259256,5.798645,6.384389
E6A31_01025,5.030168,4.85156,4.918674,4.623512,4.472107,4.884887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775671,2.670449,0.0,4.206508,3.998094,3.317753,0.0,1.671674,2.33936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432832,5.154301,0.0,5.238678,1.466098,4.139818,0.0,4.032949,3.284014,4.444715,0.0,5.827381,5.087212,0.0,3.336079,2.545661,0.0,5.855411,2.383307,3.085633,4.489907,5.370499,1.987632,1.667184,2.496416,1.733831,2.1097,2.728812,4.37708,4.168038,1.72978,1.8218,0.0,0.0,0.0,2.87229,0.0,1.3143,0.0,0.0,2.399335,2.879347,3.605154,2.922268,0.0,2.435031,1.854603,3.851809,0.0,0.0,1.562387,1.973496,3.038809,2.766772,1.489857,0.0,2.379414,2.974998,3.473248,3.013335,0.0,0.0,0.0,0.0,0.0,0.0,3.574157,1.573236,5.822859,6.446158,6.427863,9.111279,9.134314,8.918303,2.825053,3.23402,0.0,8.922186,0.0,1.142006,3.102658,2.233055,0.0,0.0,2.683093,3.287859,0.0,0.0,0.0,0.0,1.15708,1.804417,1.949522,1.344013,1.615927,2.024932,1.791339,1.306785,1.762879,0.905445,1.236336,2.328251
E6A31_01030,0.425009,0.421461,0.0,1.136628,0.541846,0.765816,0.0,0.0,0.0,0.0,0.0,1.952233,0.0,2.246745,3.461813,0.0,0.0,0.0,0.0,0.0,3.369065,3.421812,0.0,0.0,0.782487,0.697737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727174,0.0,0.0,0.0,1.412606,0.0,0.0,3.011353,0.930332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322261,1.530842,1.100276,0.0,0.953037,0.0,0.0,0.776345,0.0,0.0,0.0,0.59262,0.828268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74807,0.0,0.0,0.0,0.571657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957179,0.0,0.0,0.0,1.452607,0.0,2.598871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236033,0.0,5.422995,5.38249,5.817692,8.3306,8.040486,8.243458,0.0,0.0,0.0,9.394578,2.528345,0.95672,0.0,0.0,0.0,0.0,0.0,1.528127,0.0,0.0,0.0,0.0,1.456927,1.221336,1.378082,1.732818,1.608436,1.716079,1.231126,1.368535,1.11653,1.312175,1.111059,1.44667
E6A31_01035,8.607467,8.823649,8.555579,7.390411,7.524849,7.520544,8.544119,8.690573,10.103065,9.664879,10.289389,10.287779,10.242,10.381199,10.468315,10.04912,8.863241,10.010296,9.639615,9.744757,10.574335,10.482497,9.612777,9.877649,6.280243,4.642658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.015329,8.490586,9.566097,8.013755,8.249097,7.410024,10.40092,7.483076,6.48253,5.008157,9.4791,8.01856,8.816019,7.163638,7.027958,7.457748,9.471644,7.910673,9.617197,9.850378,7.920203,8.114205,7.71409,8.049594,8.213841,6.839469,9.870234,9.691786,8.118809,7.711967,8.0421,8.157332,8.994659,6.975978,8.473773,9.141095,5.949858,8.173713,9.776398,9.644679,7.847713,7.713512,9.263669,9.254331,8.308242,8.491223,8.723594,8.695979,9.444692,9.91112,9.425824,10.560108,10.217339,10.091814,10.883811,11.231333,10.873273,10.520352,10.350586,10.557139,0.0,0.0,0.0,0.0,0.0,0.0,9.476725,8.558744,8.801407,7.976346,8.419238,10.352484,10.385277,10.264446,7.96348,8.026832,7.91494,10.81938,7.359108,7.832921,7.578339,7.763003,6.864286,6.732895,6.701209,7.138299,11.917363,11.792562,12.479455,12.578118,8.061153,7.93176,7.925343,7.992022,7.710414,8.022913,7.836792,7.892201,7.729165,7.704682,7.840244,7.845607
E6A31_01040,9.860133,9.688294,9.649251,8.235639,8.291641,8.271932,8.646054,8.95461,9.892913,9.604792,10.322208,10.217498,10.486685,10.284013,10.337744,10.34012,9.308251,10.210611,9.834913,9.943767,10.981092,10.538435,10.121786,10.0762,7.574593,6.281943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.169577,8.778719,10.787568,9.524721,8.648035,8.645686,11.084088,8.847041,7.37411,7.398519,10.362835,8.37611,9.504194,8.037047,7.976211,8.111719,10.325781,8.998723,10.471496,10.974428,8.814479,9.09803,8.528857,8.899983,9.191585,8.015919,10.896572,10.460588,8.60888,8.315226,8.74338,8.682319,9.955779,7.164569,9.211508,9.557447,5.95788,8.931803,10.65476,10.571635,8.465835,8.495826,9.96694,10.133203,8.714332,8.914094,9.404048,9.388462,8.950337,9.213923,8.800549,10.09346,9.983835,9.851998,10.445291,10.442641,10.230246,10.300352,10.287851,10.102894,0.0,0.0,0.0,0.0,0.0,0.0,9.787174,8.838811,8.708571,8.148673,8.198418,9.381475,9.449302,8.951814,7.919232,7.78934,8.10401,11.057727,7.761812,7.698412,7.653335,7.742846,7.049147,7.138221,7.3104,7.299181,12.311339,12.024931,12.281149,12.629389,7.713404,7.642748,7.585708,7.740521,7.482267,7.607788,7.665797,7.573387,7.374181,7.414621,7.619465,7.560896
E6A31_01045,2.052365,1.913323,1.931061,2.151655,2.022241,2.129335,0.0,1.190933,2.059281,1.725865,2.294962,2.524102,2.032164,2.350823,0.691138,1.990445,2.502115,2.883554,2.143006,2.060421,5.125428,5.391065,3.956666,2.149073,3.017604,1.457063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141512,4.23107,4.810109,3.724365,2.584496,2.755928,3.293652,4.885753,2.274014,3.058763,4.547313,4.337665,5.1475,3.38805,2.02273,1.891044,1.604723,6.259452,1.230678,3.699027,4.445265,5.06599,1.967892,2.206628,2.300321,1.562015,2.834747,3.645154,3.323196,3.263703,1.256826,1.187768,1.691628,5.110448,0.78814,1.049015,0.0,2.158947,4.089729,1.642278,2.362082,1.979634,2.229964,1.654984,1.573657,0.792219,1.687743,1.080415,3.865202,3.231084,3.842645,6.479338,5.202964,5.669124,4.284988,4.005778,4.289294,5.643095,6.631188,5.631064,0.0,0.0,0.0,0.0,0.0,0.0,4.6763,3.499611,6.063096,5.595193,5.838974,7.82983,7.799116,8.04869,1.897533,2.454383,2.32466,8.941055,2.151493,1.987362,1.725633,1.910878,0.0,1.220323,2.465311,1.937064,0.0,3.40667,0.0,2.708892,2.228387,2.012171,2.50044,2.59,2.614897,2.61054,2.334781,2.213973,2.610874,2.379534,2.387512,2.593569
E6A31_01050,4.686811,4.821491,5.004611,4.023089,4.041085,3.927192,8.944582,9.063231,2.688125,3.068854,2.608631,2.604046,2.709516,3.693619,3.57927,3.589131,9.116469,7.67096,7.471637,7.507482,5.105639,4.795759,4.026389,3.080739,8.105675,5.767079,7.086722,6.472236,6.974626,7.276179,7.211035,6.911238,6.611216,6.582653,6.328921,6.309499,6.365942,7.339452,9.409689,6.743631,7.013762,6.523225,9.350949,6.207404,6.361357,6.403381,8.095278,6.70523,5.515982,4.126726,7.564638,7.409847,8.330584,6.799359,8.603745,7.862758,4.69787,5.411792,7.520286,7.851361,6.710697,7.195572,8.545627,8.619618,5.388573,5.318623,7.474395,7.450549,7.163223,6.554122,7.709376,7.845176,6.686107,7.911115,8.040994,8.802897,7.80763,7.770286,8.357921,8.816481,7.61838,7.320425,7.89063,7.983082,8.520732,8.459705,8.392012,9.751041,8.412812,8.42061,10.578333,10.654259,10.650387,8.591581,9.748802,10.018467,5.227334,5.155139,4.971129,7.262356,8.227807,7.986313,7.202535,6.793093,8.984255,10.182919,10.053462,7.943757,7.905705,7.964898,8.841398,8.924575,8.890591,8.788835,6.022962,5.959102,6.082155,6.225158,6.08541,6.118499,6.397035,6.350615,6.086238,5.903242,5.901049,6.24734,6.301965,6.236397,6.415267,6.295779,5.878849,6.080483,6.291681,6.221042,5.807019,5.926436,6.446786,5.758918
E6A31_01055,6.409793,6.41465,6.496768,5.399976,5.46468,5.303506,8.918205,8.918096,2.412177,2.20927,2.299601,2.317948,1.133276,2.851043,2.778844,3.160135,8.883574,7.406727,7.287926,7.430798,5.117407,4.666393,3.72905,2.333306,7.941111,5.512906,6.393661,6.005412,6.3144,6.59875,6.410474,6.284768,6.002109,6.132756,5.826776,6.005341,6.259334,6.429209,8.908275,6.458842,6.952466,5.803054,8.966369,5.892951,6.220798,5.975638,7.170776,6.866869,4.894348,3.897886,7.299768,7.176839,7.974477,6.353655,8.210839,7.368512,4.058822,5.036602,7.261532,7.620699,6.294685,6.674032,8.038581,8.265696,5.165349,5.268802,7.211932,7.136411,6.510561,5.914046,7.334287,7.514165,5.089788,7.625645,7.469883,8.457647,7.453614,7.421789,7.861648,8.367295,7.209759,6.975187,7.411789,7.555828,8.512608,8.427795,8.422798,9.807042,8.461058,8.462042,10.459082,10.459238,10.404423,8.404704,9.644814,9.969131,3.843575,4.404633,3.591605,5.813134,6.556496,6.118713,6.998342,6.691851,8.716145,9.6993,9.467831,8.249658,8.093497,8.40057,8.425372,8.495667,8.343014,8.357058,5.634542,5.500083,5.661115,5.769912,6.61493,6.715385,7.222285,6.794675,5.995003,6.89003,6.079175,6.495956,5.964647,5.830656,6.23997,6.144206,5.772297,5.788278,6.058796,5.950808,5.493162,5.766032,5.974475,5.578547
E6A31_01060,5.639927,5.594626,5.577509,4.334352,4.26779,4.203176,9.007562,8.891182,2.318151,1.622557,0.797419,2.314141,1.27124,1.906656,3.057867,2.672113,8.694161,7.322491,7.294371,7.451834,5.173375,4.843309,4.602064,2.124639,7.398391,4.844445,6.653284,5.939676,6.296411,6.799673,6.72192,6.761051,5.942214,6.108559,5.699324,5.958746,5.937597,6.800313,8.803509,5.89069,6.293846,5.930155,8.769949,5.795757,5.928125,6.070735,7.517006,6.651342,5.517849,3.975678,7.249224,7.039121,7.604207,6.39159,7.758954,6.884031,4.407593,5.006606,7.191864,7.556766,6.20908,6.791051,7.542542,7.979221,5.017054,4.989943,6.99321,6.976468,6.456879,6.159639,7.068797,6.818192,4.884265,7.552242,7.389448,7.982779,7.497755,7.523078,7.97905,8.038599,7.221224,6.953355,7.09913,7.296915,7.891451,7.809768,7.798306,8.323234,7.793526,7.55814,9.465967,9.434439,9.344991,7.569159,8.217041,8.217486,4.966932,5.086291,4.710799,6.832947,7.595221,7.337604,6.712377,6.717209,8.3523,9.410933,8.957975,8.083819,7.978437,8.016386,8.64029,8.690804,8.655326,8.508324,6.007936,5.717985,5.963683,6.104145,6.522962,6.457068,6.953216,6.673232,6.057773,6.5553,6.187986,6.462893,6.228078,6.02819,6.356109,6.440185,5.955542,6.080212,6.219706,6.076914,5.74878,6.038709,6.259711,5.823639
E6A31_01065,6.991902,6.952323,6.904339,5.707318,5.624018,5.457085,8.874799,8.736402,1.679434,1.79311,1.475044,1.974707,1.827926,2.515017,2.597732,2.448677,8.870428,7.199266,7.251349,7.10168,5.637646,5.019375,4.788723,1.768617,7.51098,5.355597,7.260186,7.036682,6.929194,7.583659,7.20866,7.244414,7.204321,7.174574,6.930844,6.765037,6.53199,7.09376,9.498941,6.21336,7.783111,6.762907,9.452671,6.416296,6.678122,6.818969,7.191713,7.075405,6.187843,4.571726,8.096304,8.149658,8.459862,6.848251,8.556531,7.746927,5.110059,5.886565,8.211138,8.525446,7.280889,7.404815,8.425739,8.650236,6.095084,5.995581,8.203252,8.124338,7.785133,6.481698,8.011306,8.155113,5.938048,8.5557,7.925366,8.703307,8.336202,8.236911,8.41101,8.681495,7.997837,7.878488,8.063307,8.201643,9.155633,9.116312,9.164771,9.376171,8.820145,8.896693,9.976163,10.138529,10.045939,8.972183,9.493112,9.300186,3.71178,3.980202,3.666599,5.586699,6.499402,6.380478,7.443997,7.054196,8.29384,9.039772,8.702222,7.678252,7.45987,7.725023,8.2854,8.384259,8.337779,8.417408,5.604448,5.540479,5.911693,5.873302,7.575021,7.493126,7.978497,7.683743,7.561941,7.396915,7.327257,7.543803,6.037737,5.886319,6.186959,6.208286,5.825438,5.848039,6.003802,5.900757,5.541498,5.757698,5.968034,5.647542
E6A31_01070,5.940519,6.064717,6.141985,4.4108,4.989556,4.753796,7.83971,7.595745,8.161775,7.118835,8.260112,8.329929,8.353927,8.991537,9.064749,9.202668,8.203121,9.25235,8.254071,8.355379,9.382286,9.299442,9.449538,8.28152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.184763,7.529981,7.472684,7.892798,7.049998,7.808843,8.049444,8.272915,8.198676,8.548768,7.154119,8.394996,7.982087,9.986399,8.035463,7.973697,7.684532,9.459096,7.296123,7.352259,8.91742,8.857116,8.201498,7.703331,7.823781,7.433789,7.229344,7.238412,8.596638,8.69905,7.768993,8.338456,7.625535,8.026207,7.577562,7.156104,9.595164,8.104406,7.82218,7.547848,7.9303,7.874763,8.021009,7.974281,8.066405,8.248798,7.433736,7.515813,9.933043,9.044029,9.540681,8.156713,9.02414,9.245342,7.925232,8.246134,8.165084,9.311024,8.097057,8.248821,0.0,0.0,0.0,0.0,0.0,0.0,9.206067,9.044922,8.653343,8.008057,8.22661,9.313068,9.375484,9.310601,0.0,0.0,0.0,0.0,8.181576,8.459408,8.126979,7.945531,6.974482,6.979164,7.055238,7.266644,7.726589,7.282775,6.829066,5.707076,7.879964,7.790328,8.076009,8.080219,7.571693,7.523747,7.378322,7.403432,7.502385,7.753787,7.984161,7.600499
E6A31_01075,5.709219,5.930287,5.786632,3.78699,4.195235,4.289539,7.775586,7.802431,7.524478,7.319911,7.069832,7.213451,7.243231,7.658185,7.528999,7.655932,8.185252,7.957667,7.872995,7.93396,8.738815,8.561753,8.286341,7.527257,0.0,0.0,0.0,0.09285,0.0,0.0,0.0,0.0,0.332817,0.0,0.0,0.0,7.644365,7.073323,7.23226,7.372844,6.309149,7.207442,7.469043,7.888929,7.570108,7.878203,7.397221,8.530565,8.1573,9.027352,7.242895,7.270126,6.894726,8.681689,6.646169,6.696063,8.245626,8.186518,7.317676,7.193834,6.917276,6.579874,6.874566,6.291004,7.877824,7.785342,6.886026,7.198589,6.829389,7.912551,6.880734,6.633324,8.575575,7.212324,7.313991,6.90341,7.191409,7.196382,6.947797,6.998525,7.190906,7.128193,6.867406,6.877173,9.699958,9.108011,9.396302,7.597066,9.188528,9.356414,7.701124,7.686078,7.846345,9.293661,7.34818,7.728516,0.0,0.0,0.0,0.0,0.0,0.0,8.601329,8.337548,8.225681,7.667639,7.803467,8.412106,8.231098,8.510991,0.0,0.0,0.0,0.0,7.949779,8.288807,7.947268,7.95675,6.624198,6.638619,6.801408,6.816862,6.205891,6.50487,6.091562,5.251439,7.422787,7.274336,7.731475,7.766691,7.261087,7.175721,7.071756,7.11881,7.163098,7.412425,7.524156,7.362562
E6A31_01080,7.104117,7.015696,7.042606,5.431918,5.524369,5.690538,8.369267,8.132329,0.749029,0.819663,1.793605,2.019454,1.124069,2.423716,1.557858,1.698821,8.04506,7.045655,6.811067,7.039119,6.160768,5.917326,5.617796,1.082085,6.195165,4.552366,6.218616,5.967507,5.721228,6.495147,6.082856,6.422278,6.098498,6.051341,5.697441,5.97621,7.22133,6.964743,9.160791,7.46859,6.790771,6.820729,8.976042,7.011939,7.311892,7.068944,8.02766,8.242722,8.09161,7.164468,8.301064,8.111891,8.749111,8.109518,8.722733,8.305792,7.376163,7.705357,8.457598,8.640426,8.557066,8.066669,8.72439,8.728521,7.521399,7.424339,8.287277,8.18853,8.114436,7.824251,8.256038,8.1182,7.190022,8.749992,8.418981,8.603602,8.382034,8.519083,8.764812,9.033725,8.329778,8.372089,8.39216,8.529635,8.596399,9.012243,8.735631,8.127143,8.198266,7.757277,8.976961,9.204043,9.109953,7.711449,8.426328,7.953684,4.070721,5.106445,3.772366,4.316926,5.118823,4.643328,7.701242,7.163067,7.865674,7.772574,7.676678,8.326915,8.096543,8.368168,8.425115,8.546904,8.546807,8.890826,6.176984,6.163087,6.492267,6.357025,6.768628,6.632172,7.03412,6.691996,6.605236,7.493959,6.868318,6.310757,6.305692,6.210776,6.622336,6.587571,6.026984,6.232675,6.25482,6.14808,5.870013,6.286562,6.39889,5.917352
