GeneID,ERX1861507,ERX1861508,ERX1861509,ERX1861510,ERX1861511,ERX1861512,SRX13571734,SRX13571735,SRX13571736,SRX13571737,SRX13571738,SRX13571739,SRX13571740,SRX13571741,SRX13571742,SRX13571743,SRX13571744,SRX13571745,SRX13571746,SRX13571747,SRX13571748,SRX13571749,SRX13571750,SRX13571751,SRX19289624,SRX19289625,SRX19422872,SRX19422873,SRX19446322,SRX19446323,SRX19446324,SRX19446325,SRX19446326,SRX19446327,SRX19446328,SRX19446329,SRX19757646,SRX19757647,SRX19757648,SRX19757649,SRX19757651,SRX19757652,SRX19757653,SRX19757654,SRX19757655,SRX19757656,SRX19757657,SRX19757658,SRX19757659,SRX19757660,SRX19757662,SRX19757663,SRX19757664,SRX19757665,SRX19757666,SRX19757667,SRX19757668,SRX19757669,SRX19757670,SRX19757671,SRX19757673,SRX19757674,SRX19757675,SRX19757676,SRX19757677,SRX19757678,SRX19757679,SRX19757680,SRX19757681,SRX19757682,SRX19757684,SRX19757685,SRX19757699,SRX19757700,SRX19757701,SRX19757702,SRX19757703,SRX19757704,SRX19757706,SRX19757707,SRX19757708,SRX19757709,SRX19757710,SRX19757711,SRX19764270,SRX19764271,SRX19764272,SRX19764273,SRX19764274,SRX19764275,SRX21872984,SRX21872985,SRX21872986,SRX21872987,SRX21872988,SRX21872989,SRX23120366,SRX23120367,SRX23120368,SRX23120369,SRX23120370,SRX23120371,SRX26551649,SRX26551650,SRX2783031,SRX2783032,SRX2783033,SRX2783034,SRX2783035,SRX2783036,SRX28472328,SRX28472329,SRX28472330,SRX28472331,SRX28472332,SRX28472333,SRX28472334,SRX28472335,SRX4457710,SRX4457711,SRX4457714,SRX4457715,SRX4457720,SRX4457721,SRX4457724,SRX4457725,SRX6363977,SRX6363978,SRX6363979,SRX6363980,SRX6363981,SRX6363982,SRX6363983,SRX6363984,SRX6363985,SRX6363986,SRX6363987,SRX6363988
E6A31_00005,503.180756,490.446512,494.661556,478.502555,469.355615,470.144431,47.264175,32.910228,14.783193,13.193349,10.782149,11.103448,11.616104,16.163225,16.695956,19.121751,30.738795,128.356482,115.115727,134.401926,132.141371,100.244862,69.045192,13.671181,72.03459,68.478593,25.799769,47.582902,40.415024,16.401063,19.794702,28.368136,49.682957,38.740641,49.870774,51.784795,249.086156,97.756974,63.981651,204.376027,88.711451,173.135839,62.879165,291.837332,240.414845,200.371713,118.769637,224.129698,204.512948,75.200944,102.237862,147.949808,51.354881,230.519164,36.205203,34.828439,115.681521,165.030474,92.145515,155.756619,131.66259,83.283224,31.856286,42.055444,167.111329,172.823268,104.517384,97.348152,80.753832,135.497802,60.489612,78.880283,23.463907,113.637625,32.957144,31.236112,144.687373,140.49854,56.583257,34.937137,117.890841,90.966849,98.557932,66.419272,58.848428,34.189232,43.106432,277.782395,47.078146,48.707258,63.707834,49.238115,55.464811,52.950994,290.235593,295.565718,46.902053,64.18379,45.830055,13.052285,12.757296,13.563895,141.099853,190.036405,138.008233,66.855734,71.982522,201.212341,169.801317,213.466626,134.838577,111.677693,141.283407,251.805708,289.81742,285.514683,295.21745,301.016324,164.651419,156.850642,156.925758,158.192229,21.590217,46.772132,12.681082,17.121312,260.374854,228.695551,252.873339,252.49248,292.619678,301.241923,293.607017,290.534203,272.855724,234.616071,233.047781,301.005195
E6A31_00010,320.933356,322.917801,310.677068,275.153532,278.222618,271.646139,63.88018,70.027142,20.151681,20.084801,19.874739,15.976278,21.414116,32.49614,33.314336,41.264082,69.725649,136.996493,123.802663,127.308229,74.559452,59.562174,34.008922,18.511678,114.945389,84.225053,111.307278,126.303292,92.522733,105.788553,111.946948,137.490852,116.373768,144.064482,106.037982,134.483749,238.642323,109.907027,49.151272,116.995965,71.001724,124.553719,41.802371,247.887692,232.304889,178.671128,40.333051,203.563697,122.955625,61.76139,73.196988,106.994057,23.285351,152.155907,18.275937,19.106263,93.135402,127.285923,63.290884,114.777054,79.39181,49.910468,19.171957,33.08863,125.582724,131.531946,75.096944,71.71542,47.166203,73.369656,36.909916,43.473311,26.627616,69.199799,20.481579,21.718464,120.337612,117.158995,29.657808,11.74994,93.158741,66.416119,67.335434,40.701832,28.519341,13.274856,19.749948,205.799582,27.643372,38.73137,33.523122,27.726734,33.163878,27.891925,183.347051,265.026489,135.524332,137.66413,133.768219,88.570519,83.001051,74.845304,121.41736,141.655881,225.182636,155.317576,120.891108,113.308579,100.953889,134.864684,76.318499,58.51511,81.675006,229.465808,165.002923,193.750125,186.225305,181.16929,199.000357,194.090972,181.82611,219.150439,30.546414,37.861096,30.738917,7.533479,174.438887,154.967974,158.837946,169.378103,194.138522,220.998607,211.081233,203.575226,195.707017,146.649978,162.436776,209.670189
E6A31_00015,459.661094,546.576976,516.3611,461.369041,472.397475,500.97484,377.411715,298.341237,476.334014,309.678983,528.951598,648.214538,589.625512,596.104333,780.604013,473.127415,386.876768,638.291108,279.426143,479.436374,687.26409,701.734094,530.614704,404.743014,159.971407,113.498297,117.35236,123.835767,169.189088,74.513518,73.476198,133.983092,83.793658,39.804199,222.992299,162.144446,797.059558,928.8447,733.448256,1103.130943,556.057884,1066.35154,1265.563789,933.0328,825.311152,2308.001407,2461.169736,1036.039849,1092.577675,763.905989,1075.016535,663.765727,1811.486255,1221.676857,1661.182349,2096.438273,1153.641366,1047.190194,840.1891,658.575058,1566.551743,637.729114,2024.987687,780.983601,899.089203,958.423925,498.937997,550.001014,1824.067163,599.419827,1759.169379,1482.7283,252.040123,939.118742,1960.680492,2085.530622,529.680719,687.80927,1602.253229,1417.57365,524.163143,570.180806,1724.595896,1649.610227,744.390897,699.214672,731.277455,649.015168,350.563073,335.996828,409.557822,334.928326,511.130423,625.183195,523.111952,533.169168,929.776426,916.327403,704.129074,190.496712,350.348875,236.739974,612.546308,527.601569,648.697671,533.361851,949.396601,824.471432,818.70143,784.991247,531.897196,482.263319,605.891738,3787.584476,953.952706,867.811413,1020.739406,760.125484,248.656272,203.134412,261.784531,323.066458,1258.126916,1231.704678,623.077755,651.523084,2176.109884,2199.385821,3281.400791,3226.426777,3591.014974,3245.737917,3535.12083,3321.594849,3389.086746,3216.561966,2290.869014,3419.300193
E6A31_00020,358.073568,363.579327,339.725743,473.874644,426.642502,438.64917,114.270622,104.944585,52.922269,79.332053,55.110437,52.205975,50.042396,48.806013,57.163092,47.363864,65.752151,127.687864,140.944914,176.237593,246.398195,226.808841,147.58066,56.883182,43.399422,42.346775,18.825349,35.326816,20.154902,14.946823,10.751188,29.202293,31.677928,24.419005,42.91811,43.20132,379.738824,398.904839,323.687267,402.469566,400.581983,504.441422,367.442789,404.505549,398.897951,1090.977974,947.83433,448.586264,326.716177,87.915021,410.091093,216.27474,475.207367,461.881278,544.93682,509.741844,230.656934,322.227759,245.717479,237.494614,552.864039,262.015102,648.571541,274.167432,372.883796,411.087037,203.58783,151.506819,662.367265,286.042013,618.683226,558.136713,31.913634,325.321354,456.716812,633.295904,189.391208,208.336338,480.379811,387.154323,159.932893,185.648378,637.344752,609.670628,75.810416,53.368273,67.655207,406.224986,90.892143,115.263351,81.890264,68.091852,64.308249,151.524932,459.7774,350.098444,57.050131,79.577605,57.358341,15.668544,23.9213,22.444472,206.013129,175.511629,219.218012,107.064817,179.692247,237.634774,207.148242,227.747686,88.658892,92.153421,96.963937,338.792436,196.549752,201.754068,211.315789,155.860167,262.281911,256.882344,222.297844,220.144617,821.299169,1196.53125,356.061599,360.654039,511.075024,539.721101,851.851716,889.212766,873.964435,776.231776,821.896741,791.074695,805.702342,796.69906,550.223984,856.253736
E6A31_00025,439.144676,433.94053,413.856826,593.082583,558.887142,565.367863,343.75427,295.59683,120.870089,165.105335,107.042982,110.149925,101.135564,130.707378,124.746044,126.488845,218.85974,186.719607,258.124404,281.609185,235.437853,191.752061,116.423549,124.339931,183.804043,140.418804,133.645067,183.041118,179.192561,67.59788,43.736392,239.843116,129.825443,195.391429,140.968851,262.825861,511.686444,402.058525,200.198017,368.666372,409.762805,582.454122,198.929089,555.005132,512.617607,1057.919246,380.924103,538.049069,332.353134,75.258302,425.120735,231.336348,193.595668,439.661685,261.188794,161.882403,178.290649,308.060436,213.713889,261.421083,304.700233,281.940672,259.051606,183.778356,336.193402,381.996056,215.252274,156.31381,422.952472,332.206748,359.680325,250.581356,28.789145,259.340337,159.805658,265.411365,231.321715,235.362708,170.213251,167.884035,171.322685,179.073225,430.630446,371.866687,165.099006,100.743395,134.989133,904.628931,190.025545,229.724005,234.384281,170.334642,180.745299,300.243384,974.476929,1020.157344,36.237349,50.243504,28.089992,8.30895,7.472964,8.985858,331.482656,285.357201,404.83616,245.460232,273.803645,278.056169,250.422642,300.026441,116.008874,111.673395,130.930352,370.331293,277.736341,276.240036,289.538721,221.185812,353.055915,349.709698,282.572893,281.140891,273.62162,287.600689,98.613776,108.677571,696.755741,713.425389,965.915548,985.040073,928.583298,854.283754,913.239955,871.158563,865.928995,942.610178,739.348065,862.679353
E6A31_00030,760.059779,742.985161,738.384068,989.966142,911.683918,875.257069,544.601722,671.971099,170.886453,259.280918,189.151091,169.894519,171.674024,210.711352,215.886021,221.972176,437.901253,247.085165,413.558373,397.891438,252.270054,209.175905,125.39101,183.498658,464.789146,324.615879,721.559343,690.810591,812.949031,699.572997,475.059475,905.95245,597.237345,909.686142,614.442606,594.287483,559.281507,387.77147,167.5116,334.83486,403.491288,554.84783,135.19267,503.402178,543.418106,997.500094,188.99868,660.665672,372.966685,86.397226,340.999859,210.063934,66.386772,377.933952,98.365038,60.393993,189.422677,322.38383,145.984806,214.692833,158.566085,207.163099,81.629633,112.340651,361.872121,400.859407,210.764551,159.595838,195.966286,358.930509,148.713316,102.117899,28.305271,167.922511,65.967228,113.579021,226.799689,225.404616,62.082524,92.770386,174.838596,169.574856,188.126481,152.176349,271.720337,163.52702,229.22703,1838.699681,304.397643,398.176945,484.403016,334.183388,358.285857,548.55376,1910.518838,2004.187763,66.620573,86.448412,52.315785,33.632923,37.207736,29.866576,498.898872,358.990673,703.665935,558.379982,576.625988,201.162595,177.041133,205.066121,152.365239,139.675855,163.907557,302.600775,361.702524,362.105541,379.128057,299.02914,466.251483,456.218926,350.640017,367.802181,60.04577,78.530899,76.136054,50.633575,845.034615,893.852017,1046.656218,1048.443482,943.368817,888.861351,941.396693,920.333943,931.911405,1018.034882,891.642117,886.46155
E6A31_00035,482.217175,597.850471,530.195437,998.800045,1113.97328,1148.50171,359.123669,952.778953,462.578387,465.173355,234.535329,267.783787,236.667998,422.815596,470.255407,543.691348,784.096526,2068.881541,2584.05017,2172.144102,8092.536171,9678.323339,12448.806151,467.775891,1364.205302,5496.452768,8915.219894,6920.32716,8442.486225,9178.942079,8964.871788,8765.589231,8305.16521,5952.434036,6697.316848,6912.947391,4634.197201,2837.506238,535.491484,2906.661113,2464.041643,3418.639733,469.386615,4374.426081,4553.436515,4656.813644,1267.298307,2824.511863,4442.313671,3059.871991,1265.629261,1326.541188,666.844209,2179.774492,672.017861,653.753481,4836.692263,5640.399046,1225.47689,1678.817141,1962.575087,2109.31099,449.020251,387.402749,3843.07072,4174.269583,1406.359116,1362.214005,849.41923,2814.695432,648.177148,803.800215,1060.434809,1284.212124,438.833938,411.647733,2082.34977,2087.181148,777.625715,409.126594,1630.180296,1533.835518,890.318994,778.544028,589.107401,327.784378,483.176689,613.873467,137.944111,242.758351,644.617078,563.878146,488.602727,169.826523,938.72448,324.953537,1994.206027,2852.174397,2513.534308,484.337223,489.370011,473.298574,3480.856875,9378.833586,2277.968695,1277.071761,989.12757,530.364221,525.517634,474.611559,985.608999,844.882832,1234.52694,716.183798,10398.95413,12365.833154,12137.315083,11054.034786,926.075556,832.684235,923.456694,933.634753,170.48603,205.656289,235.879448,74.251989,5425.536914,5182.789066,5472.072787,5407.194614,5696.518861,4910.384288,4673.8392,4660.688185,6279.15044,6020.962111,5669.564443,5788.62572
E6A31_00040,1216.722715,1203.702845,1294.085039,2206.673648,1952.173072,2115.636442,508.418455,1229.540281,449.109737,482.920996,333.211205,298.766112,329.515331,455.066214,437.067429,496.59141,963.988756,2594.810745,2772.752291,2585.903826,10137.113733,11101.199623,12629.97351,457.064004,1587.213348,5959.583197,18701.083579,14721.880611,17860.65645,19829.529592,18594.542637,18670.858209,16187.361138,13298.172534,15172.32048,14437.861494,5901.811391,3906.675111,611.983338,3567.857191,1795.725614,4133.94475,582.474579,5608.552772,5862.511029,4892.116116,1439.215188,3885.079369,4246.334878,1725.410341,1335.233279,1252.838198,587.449135,2260.853024,602.564048,503.756705,3891.323235,5043.027591,1040.945792,1671.277064,1773.091262,1996.380918,425.704471,415.403632,4334.42423,4259.666009,1565.150984,1426.071909,1152.191199,3052.975896,686.078374,759.216572,691.342348,1232.115202,417.531569,400.252412,2138.322748,2164.365958,598.755104,402.944245,1807.204831,1571.354184,994.526113,864.781333,967.853178,614.038738,803.527127,1440.753552,225.297269,419.817996,1143.204869,987.775996,1028.845342,410.330819,2198.085006,702.968082,3137.337377,3783.418171,3381.303819,633.554712,739.866706,699.741727,2831.554704,6777.464369,2999.825393,1457.841525,1320.486864,370.730904,371.025765,251.679141,670.677581,567.787274,842.053065,270.58639,7334.596036,8438.694656,8756.573194,8228.708154,1136.036633,1075.784161,1017.060228,1037.699187,393.880855,276.232506,116.351819,92.02714,7771.681221,7319.451611,8041.501194,7915.108063,8498.244251,7195.380148,6721.659437,7043.019212,8804.455364,8598.638088,7991.164543,8387.940406
E6A31_00045,1457.129524,1974.199153,1871.349916,3186.749611,4363.556971,4743.164189,380.522902,687.803021,914.121866,245.922119,580.145756,590.144501,579.33454,786.432501,624.279662,846.384974,1902.98526,3594.637944,1406.086137,1457.225476,4024.923955,4920.550673,9270.922522,896.714678,690.947916,2448.386517,21595.567912,15061.31263,19435.589412,22971.508899,22354.103033,20341.630222,17016.952436,13411.449905,15068.284201,14986.280366,4616.960385,2165.063615,212.668001,2198.5736,1431.196451,2954.585411,248.340085,4206.28474,4367.638099,3566.623158,593.385972,2435.157992,3430.897041,1053.914102,808.199703,791.266584,279.628958,1519.643121,406.937773,320.489532,2866.424808,3481.272803,694.594704,1244.847421,1217.281536,1400.687005,300.423729,229.715959,3485.386051,3758.339859,1208.087817,1149.034099,831.638108,2203.150702,538.606299,670.739696,272.597921,900.948249,200.028685,323.060266,1606.577062,1604.626696,328.323107,280.43026,1407.996824,1281.4781,802.521699,627.460304,410.659845,209.611845,289.588371,997.480986,125.861439,272.809209,621.117257,607.50861,604.275662,265.915201,1720.959194,564.210333,1342.959798,1307.848525,1329.711505,295.178428,304.375621,331.183868,4084.229418,6396.746288,4320.514067,2426.420233,2123.853102,1095.297466,1216.592508,969.035429,823.342186,628.632897,1032.444573,1260.452149,9558.270441,9152.746091,9768.694562,9378.907882,1394.932412,1234.785706,1172.839748,1405.503138,807.368374,411.106869,70.87916,63.52297,9064.631045,9113.643499,9423.699,9770.060675,9727.518409,8894.12585,8271.902626,8261.414921,11100.900021,10551.130564,9689.16879,9872.492869
E6A31_00050,201.57159,191.754835,203.472296,175.238368,156.242555,153.737301,252.253815,179.769284,135.079907,154.441912,105.921515,115.11801,103.635714,112.771795,120.79762,116.10986,153.911647,103.234785,101.256713,108.653424,66.549053,52.899141,33.512606,137.27271,63.491821,38.663692,175.689909,185.611694,171.222764,164.941638,156.672934,214.688903,175.324813,166.950824,176.674401,220.680768,173.414611,195.321379,327.329226,102.708845,206.939663,167.792986,324.874528,108.117094,173.325802,195.835179,167.058064,173.885207,153.653506,57.38924,237.660185,239.021248,267.533479,150.523067,267.141453,230.06422,80.612914,120.959873,243.828003,275.262125,249.636495,174.936712,295.306095,250.935158,148.928866,145.038884,264.0847,242.972628,268.84567,149.214643,263.77106,245.227666,112.114113,276.760544,209.582393,298.048095,257.852519,250.098607,276.331717,259.13945,232.866108,218.337287,266.700089,250.963081,172.248953,167.685242,151.342918,215.795147,181.867121,178.348532,248.532211,254.089263,257.479788,195.11379,224.115263,242.763844,18.416258,24.272375,16.773981,43.700129,56.450703,44.262328,100.992939,85.697478,163.383373,158.574727,176.109025,248.151936,228.020424,281.447932,185.585119,198.952357,178.171793,274.086982,72.304586,70.334024,72.243736,83.3349,221.468854,232.117788,198.463872,177.156006,164.890948,194.69765,162.88118,148.270237,103.483362,97.42634,118.488475,119.457643,106.172741,101.354535,106.265631,102.689751,98.077266,99.089271,109.088418,104.061272
